Iteration,AverageReturn,AveragePolicyStd,dLoss,LossAfter,vf_dLoss,NumTrajs,MaxReturn,StdReturn,vf_MeanKL,vf_LossAfter,MeanKLBefore,Perplexity,MeanKL,AverageDiscountedReturn,MinReturn,ExplainedVariance,vf_LossBefore,LossBefore,Entropy
748,5747.26156307,0.8890743687,0.0220720534509,-0.0220720534509,0.00228836447867,209,5827.85655549,54.8071286766,0.00280761625432,6.12531967188,0.0,9.92886123426e+12,0.00996860678796,535.095499415,5347.3134781,0.0651769604851,6.12760803636,-7.22186797339e-17,29.9264669081
749,5749.53194656,0.888994332824,0.0179840492056,-0.0179840492056,0.00249054702448,209,5834.42362598,63.3687401935,0.00260860844538,6.12346992963,0.0,9.90792474213e+12,0.00641055999292,534.424140855,5062.25201378,0.0711565473501,6.12596047665,-2.07808252265e-17,29.9243560319
750,5735.42288408,0.88878762739,0.0224513106666,-0.0224513106666,0.00385593475626,209,5836.33610686,88.5599140019,0.00404780893925,6.11802798552,0.0,9.85569799653e+12,0.00997999783893,534.036061139,4985.44741715,0.0758009601469,6.12188392028,7.74415088143e-17,29.9190708807
751,5735.97786974,0.888669264553,0.0223858967161,-0.0223858967161,0.00184699447549,209,5846.83413938,87.7069914255,0.00208986778342,6.12342670456,0.0,9.82402989412e+12,0.00997512428856,533.154556587,5046.91062455,0.0680923943661,6.12527369904,1.2727724244e-17,29.9158525303
752,5744.85277416,0.888552303943,0.0226663702009,-0.0226663702009,0.00146660784422,209,5837.0972169,63.1769152497,0.00155276598777,6.11462988337,0.0,9.79389646717e+12,0.00997689219911,534.467894497,5071.45834469,0.0867244980045,6.11609649121,-1.88255578059e-16,29.9127804981
753,5744.20659761,0.888276940975,0.0224176570397,-0.0224176570397,0.00194313016369,209,5843.38626198,88.2498935872,0.00210450518293,6.12157131082,0.0,9.7246241607e+12,0.00994595861033,534.591818847,5067.99829455,0.0765840743904,6.12351444098,-1.07728817892e-17,29.905682358
754,5742.65469926,0.888090549293,0.0179355468473,-0.0179355468473,0.00159908382461,209,5827.469121,75.6635415773,0.00178911332326,6.12240013613,0.0,9.6772666945e+12,0.00640241548399,534.935962906,5156.57577981,0.0723334645641,6.12399921995,4.6102409503e-17,29.9008006111
755,5742.05749106,0.887860586267,0.0178376803521,-0.0178376803521,0.00452540116334,209,5829.93798841,87.8790607103,0.00567169843092,6.12330438027,0.0,9.62033218934e+12,0.00640301624523,534.699638874,5191.94484158,0.0641009257413,6.12782978144,-1.13504102449e-16,29.8948999111
756,5746.31228773,0.887821458625,0.0224002920435,-0.0224002920435,0.0022396797632,209,5835.73928795,62.1608148242,0.00203156310824,6.11173277566,0.0,9.60970699506e+12,0.00995458369007,534.854152831,5307.24152041,0.0909018463655,6.11397245542,-1.36384258485e-16,29.8937948489
757,5748.76386412,0.887817624939,0.0181232492192,-0.0181232492192,0.00108245384653,209,5840.73423012,69.4819804911,0.00109030025479,6.12993255548,0.0,9.6087701943e+12,0.00640304137436,535.04232907,5133.05756653,0.0616765353943,6.13101500933,-3.74862289004e-17,29.8936973593
758,5744.73390792,0.887764306739,0.0225219423905,-0.0225219423905,0.00215780911314,209,5840.42766325,84.9671485567,0.00238387953841,6.11546149727,0.0,9.59531365461e+12,0.00994996796274,535.261319551,5043.71938762,0.0854159048654,6.11761930638,1.8779236539e-16,29.8922959342
759,5753.45394798,0.887699497111,0.022501354835,-0.022501354835,0.00147082350227,209,5845.12209272,66.2179564923,0.00133142304607,6.12629474312,0.0,9.57937193721e+12,0.0099752828862,535.108646886,5055.71748538,0.0682786579352,6.12776556663,5.31122195666e-17,29.890633146
760,5747.43958351,0.88769297509,0.0219708498912,-0.0219708498912,0.00503312840062,209,5836.50002816,79.0928135741,0.00542187669018,6.11756693384,0.0,9.57776706782e+12,0.00996166773088,534.45705853,5077.2685104,0.0779886220589,6.12260006224,-3.87993730711e-18,29.8904655981
761,5746.94575871,0.887792205797,0.0180888425234,-0.0180888425234,0.00306506049352,209,5842.07702709,72.1742338851,0.0031259582184,6.11921045002,0.0,9.60181304177e+12,0.00640704854204,534.776313246,5165.44165919,0.076821417748,6.12227551052,1.74308202109e-16,29.8929730551
762,5750.70875576,0.887703569519,0.0223152738732,-0.0223152738732,0.00238029482957,209,5829.86881034,65.7362903164,0.00227405144692,6.11903778767,0.0,9.58031220588e+12,0.00995373207747,534.708895352,5184.58434272,0.0827050525814,6.1214180825,6.43610629969e-17,29.8907312967
763,5743.64801025,0.887619362519,0.0179958497301,-0.0179958497301,0.00424854136916,209,5842.21803219,81.040339111,0.00446137778536,6.12462727387,0.0,9.5591958491e+12,0.00640642787022,534.375572946,5125.31468965,0.0622235402489,6.12887581524,1.31735133169e-16,29.8885247233
764,5747.16221339,0.88745638521,0.0226113413504,-0.0226113413504,0.00226969857937,209,5836.41944801,68.154179545,0.0026109129201,6.11876510076,0.0,9.51950281392e+12,0.00996632335437,534.84533706,5194.76853011,0.076111170177,6.12103479934,6.72657039054e-17,29.8843637379
765,5750.29335412,0.88746756159,0.0225071117994,-0.0225071117994,0.00309093112081,209,5837.30792275,58.5258870864,0.00274069438597,6.1214798272,0.0,9.52165823834e+12,0.00996985977144,534.514407161,5138.6580144,0.0735579773547,6.12457075832,-9.24959205454e-17,29.8845901343
766,5747.67178373,0.887223551207,0.0218934187834,-0.0218934187834,0.00164988205449,209,5841.14461612,58.881500368,0.00183985279022,6.12334942417,0.0,9.46148930702e+12,0.00997224874172,535.24473052,5392.24998977,0.0701704259626,6.12499930623,-6.37618612879e-17,29.8782509186
767,5744.40291411,0.887240752744,0.0225158242193,-0.0225158242193,0.00238659783766,209,5837.61721615,95.0373843624,0.00239016705267,6.12885357979,0.0,9.46652710537e+12,0.00995423071383,534.636207831,5006.17792239,0.0615811449075,6.13124017763,1.06721649062e-16,29.8787832299
768,5745.9322016,0.887002538141,0.022316559588,-0.022316559588,0.00392868769467,209,5839.33599143,71.0894800044,0.003831829894,6.12907137415,0.0,9.4081583684e+12,0.00997580258127,534.688967362,5065.97538815,0.0560648671145,6.13300006184,-1.63684058333e-16,29.8725983403
769,5753.44147051,0.886843795466,0.0220967335428,-0.0220967335428,0.00360633715205,209,5827.77750177,64.1003228131,0.00364609778293,6.12533563405,0.0,9.36913880133e+12,0.00995579551834,535.36919657,5289.22506689,0.0663308609824,6.1289419712,-8.24433557042e-19,29.8684422977
770,5749.73669992,0.886628599007,0.022455589959,-0.022455589959,0.0015663882039,209,5842.67390478,57.6922017788,0.00166961882658,6.12686027989,0.0,9.31664622483e+12,0.00995671673268,534.201302979,5364.43823781,0.0619517940653,6.12842666809,3.00535779144e-17,29.8628238327
771,5755.64980625,0.886723268164,0.0224579529024,-0.0224579529024,0.00190186624106,209,5843.92134155,45.997588293,0.00181218689647,6.1247273504,0.0,9.33954388176e+12,0.00997706407632,536.15129847,5514.79056072,0.0680928840909,6.12662921664,7.19297030232e-17,29.865278532
772,5745.39710168,0.886554525565,0.022385199953,-0.022385199953,0.00251293362498,209,5858.65663708,81.2226241856,0.00260364566717,6.12858055224,0.0,9.29854752087e+12,0.00999377473289,533.724269858,5014.21798346,0.0609083218682,6.13109348587,-7.87844005877e-17,29.8608793233
773,5751.55541697,0.886311627534,0.0221887592774,-0.0221887592774,0.00339548800621,209,5841.4582295,89.2970261772,0.00454642281027,6.13344381608,0.0,9.24002664185e+12,0.00996032158853,535.487249667,5055.9751139,0.0546722440447,6.13683930408,-6.25804565e-17,29.8545658849
774,5747.42554329,0.886167782808,0.0223929942251,-0.0223929942251,0.00227531545523,209,5832.06564553,84.9204259294,0.00292206052102,6.11567013651,0.0,9.20530018133e+12,0.00998356422185,534.726442385,5091.05251172,0.0835718202836,6.11794545196,-3.38655207014e-17,29.8508005408
775,5759.18352196,0.886095897714,0.0223442771021,-0.0223442771021,0.00135656192836,209,5847.17193241,56.5243706713,0.00163709788053,6.12196181488,0.0,9.18800719458e+12,0.00998065447556,535.545931563,5218.29984478,0.0760410859595,6.12331837681,-2.13885262505e-17,29.8489201838
776,5761.37734884,0.885950434063,0.0221563755398,-0.0221563755398,0.00168158635585,209,5840.50902195,62.1193522459,0.00200175198196,6.12525189089,0.0,9.1537752705e+12,0.00995202982984,536.228650861,5214.24948983,0.0709251745841,6.12693347724,-7.80980808997e-17,29.845187508
777,5752.8182757,0.885896133322,0.022392007665,-0.022392007665,0.00368968672648,209,5854.3042021,71.5935450565,0.00452513452418,6.12738928126,0.0,9.13984896121e+12,0.00998352423055,533.453820268,5164.80885595,0.0608496802541,6.13107896798,6.30521684837e-17,29.8436649762
778,5753.79005194,0.885880351017,0.0226786816147,-0.0226786816147,0.0018342363244,209,5839.60102794,76.4221429338,0.00204251458062,6.12317945465,0.0,9.13602685308e+12,0.0099831166134,534.502774427,5169.1452429,0.0736174683853,6.12501369098,2.4612316438e-16,29.8432467081
779,5754.67240816,0.885855606511,0.0222443647066,-0.0222443647066,0.00187991261868,209,5859.57703509,98.1023799246,0.00174785665288,6.12257488463,0.0,9.1302930996e+12,0.00999066831726,536.296354063,5011.62308435,0.0773416385715,6.12445479724,2.37628099016e-16,29.8426189129
780,5764.15357606,0.885757732881,0.0179888217025,-0.0179888217025,0.001430148218,209,5839.12126038,40.4625757193,0.00144789161223,6.12002675183,0.0,9.10744510574e+12,0.00640535947729,535.721732096,5608.17612518,0.0805805730437,6.12145690005,4.54755850201e-17,29.8401133384
781,5756.26774135,0.885612212962,0.0222859889467,-0.0222859889467,0.00287313140775,209,5840.88229427,70.6137550521,0.00324819484136,6.11667689838,0.0,9.07299664696e+12,0.00998414945182,535.163113327,5264.73006467,0.0813695417667,6.11955002979,-3.68572795888e-17,29.8363237166
782,5754.5035489,0.885527000889,0.0222261794459,-0.0222261794459,0.0033554124562,209,5827.85297144,67.8643109748,0.00374203621646,6.1270470833,0.0,9.05221762434e+12,0.00995602595763,535.568166647,5300.55123996,0.0628238500935,6.13040249575,-1.69221362069e-16,29.834030885
783,5761.09324201,0.885458703646,0.0222230007152,-0.0222230007152,0.00176213069949,209,5848.25546235,64.8999426081,0.00182862439611,6.12108431412,0.0,9.0372663082e+12,0.00995888686582,536.143186445,5086.05812597,0.0785847028726,6.12284644482,6.78670304431e-18,29.8323778451
784,5751.85413162,0.885445944867,0.0224973226621,-0.0224973226621,0.00289095319824,209,5860.37193033,104.600849592,0.00290421565164,6.1235233927,0.0,9.03344248794e+12,0.00998556230888,535.096584229,5013.14565182,0.0749830005128,6.1264143459,5.05921726628e-17,29.8319546386
785,5760.27186784,0.885193540378,0.0224989103081,-0.0224989103081,0.00504046597378,209,5852.26757471,65.9186789755,0.00483384225291,6.12390336723,0.0,8.97486213091e+12,0.00995309320648,535.89296604,5083.81413797,0.0663904755384,6.12894383321,3.48089446687e-17,29.8254486887
786,5760.91209258,0.884954132392,0.0222591868327,-0.0222591868327,0.00317940295645,209,5848.63789082,45.5474639931,0.00286837717132,6.12984399855,0.0,8.9182858026e+12,0.00999140712717,536.042257958,5557.38148444,0.0607155660627,6.1330234015,9.0232977921e-17,29.8191248695
787,5767.0384901,0.884828459222,0.0220535335002,-0.0220535335002,0.00196882117123,209,5854.66998415,60.9973612387,0.00244470391819,6.12465707446,0.0,8.88905530203e+12,0.00998697010331,537.28380481,5065.76497298,0.0752513605174,6.12662589563,9.8490062464e-17,29.8158418946
788,5762.73384018,0.884775375582,0.0223811139207,-0.0223811139207,0.00194592706473,209,5855.6170293,71.0608909361,0.0024493510161,6.12193570444,0.0,8.87636518913e+12,0.00998046543475,536.576605909,5092.508793,0.0782699111696,6.1238816315,2.05088471458e-17,29.8144132636
789,5768.80116248,0.884786762166,0.0226832496179,-0.0226832496179,0.00252470565589,209,5856.90925126,43.9759099261,0.00248326602356,6.12472626897,0.0,8.878275867e+12,0.0099670858035,537.660291005,5502.51168199,0.0720750048734,6.12725097462,-6.35068818373e-17,29.814628495
790,5765.90322253,0.88483886422,0.0222542957685,-0.0222542957685,0.00190967745367,209,5858.71003382,59.6894922126,0.00200836317513,6.12503150529,0.0,8.88990968601e+12,0.00992530191051,537.157174306,5138.66687194,0.0765206670116,6.12694118274,5.23812784748e-17,29.8159380063
791,5767.9774356,0.88480932112,0.0222432973401,-0.0222432973401,0.00264959407545,209,5848.49607921,47.0406689811,0.00270162041654,6.12060321496,0.0,8.88330567828e+12,0.00997081321184,537.075528435,5454.90836819,0.0801259424918,6.12325280903,-3.13752214002e-17,29.8151948647
792,5761.86205982,0.884775260346,0.0224646538436,-0.0224646538436,0.00223542351918,209,5853.99997301,95.9211449122,0.00241101403609,6.12796045746,0.0,8.87597537121e+12,0.00996742951898,537.363206173,5002.37584302,0.067167767713,6.13019588098,-9.65097220641e-17,29.8143693462
793,5768.5142133,0.884770947721,0.0222999369511,-0.0222999369511,0.00236523258304,209,5867.65541302,46.540621235,0.0025025355161,6.12950084447,0.0,8.87474140653e+12,0.00996357546907,537.211315101,5496.40064206,0.0646053576708,6.13186607706,1.8680219519e-16,29.8142303136
794,5763.10981251,0.884639793818,0.0223931643191,-0.0223931643191,0.0025853484859,209,5850.97745285,69.1861725948,0.00324754799382,6.12632120737,0.0,8.84523763999e+12,0.00997347634304,536.974729479,5234.65016028,0.068247571484,6.12890655586,6.19175099284e-17,29.8109003103
795,5767.60287374,0.884515592406,0.0219873360132,-0.0219873360132,0.0040161823652,209,5849.09830109,51.359455572,0.00407353874251,6.12995501421,0.0,8.81679555555e+12,0.00998141956643,537.925614406,5331.0722809,0.0593771687893,6.13397119658,7.1045774261e-17,29.8076796042
796,5765.47848894,0.884349030841,0.0224281790214,-0.0224281790214,0.0026782304384,209,5855.40724621,76.0599373132,0.00300910094837,6.12926236046,0.0,8.77866428207e+12,0.00995403360194,538.055932855,5117.7072529,0.0651625240301,6.1319405909,4.56115740605e-17,29.8033453801
797,5767.42757566,0.884256259766,0.0220276820089,-0.0220276820089,0.00424127607042,209,5858.80560123,55.6153379384,0.00416598901663,6.12873853466,0.0,8.75649599206e+12,0.00998266944806,536.77273043,5361.60912226,0.0620098591725,6.13297981073,5.18160740259e-17,29.8008169399
798,5774.51867924,0.884064913045,0.0224671432048,-0.0224671432048,0.00334058114529,209,5853.37660426,64.4210836034,0.00361326998052,6.12772458802,0.0,8.71256439889e+12,0.00999203283879,538.632023096,5104.60875471,0.0699401303055,6.13106516916,-3.65385552755e-17,29.7957872835
799,5763.70940515,0.883890343287,0.0222933630336,-0.0222933630336,0.00244683397033,209,5844.42476342,65.9777427116,0.00287346359858,6.13373255652,0.0,8.67303922501e+12,0.00997755588362,536.042979367,5126.37704691,0.0549504033587,6.13617939049,4.93640216423e-17,29.7912403903
800,5777.63987214,0.883962593733,0.0222397466566,-0.0222397466566,0.00151244822781,209,5857.42720017,35.2130719606,0.00142034625453,6.13066534219,0.0,8.6901285917e+12,0.00997080625344,539.007464228,5660.1453384,0.0670103870499,6.13217779042,-2.7061819027e-17,29.7932088528
801,5765.25711869,0.883765235937,0.0225251582559,-0.0225251582559,0.00125022557632,209,5857.98631388,86.1121386038,0.00124955607406,6.1316438566,0.0,8.64553983149e+12,0.00996970303823,537.786769248,5084.78994262,0.0630226241137,6.13289408218,1.68511669265e-16,29.7880646775
802,5771.70606253,0.883564886575,0.0221278395219,-0.0221278395219,0.00236865389035,209,5865.79654117,60.054319232,0.00255251511344,6.12876647417,0.0,8.60133430961e+12,0.00994805332728,536.929894044,5121.44525342,0.0673451706819,6.13113512806,9.40066737904e-17,29.7829384594
803,5769.24610575,0.88351584297,0.0225072658035,-0.0225072658035,0.00204961501419,209,5843.15706102,62.7030305599,0.00194621277667,6.12601819275,0.0,8.59002483897e+12,0.00996261617322,537.040089113,5237.47659521,0.0729574356698,6.12806780777,-1.4552527179e-16,29.7816227435
804,5778.53501236,0.883404848118,0.0221996726522,-0.0221996726522,0.00219620903452,209,5863.26582167,63.7223197587,0.00233977582174,6.12688729611,0.0,8.56525088311e+12,0.00997831970174,538.905084881,5128.22512582,0.0725981422221,6.12908350514,-6.26951972528e-17,29.7787345389
805,5782.60578572,0.883472380865,0.0225358189473,-0.0225358189473,0.00280032059469,209,5886.74173186,38.8085414639,0.00327568798398,6.12964229687,0.0,8.57943294013e+12,0.00998306569806,538.825778229,5646.34296354,0.0663155567875,6.13244261746,-1.30604724271e-16,29.7803889364
806,5776.56011241,0.883281473802,0.022253421824,-0.022253421824,0.00163795251889,209,5867.05899357,52.1313977321,0.00155131709578,6.12441945852,0.0,8.53696684129e+12,0.00996616034572,538.041111626,5384.73858135,0.0790021919623,6.12605741103,-2.7242854437e-16,29.7754268898
807,5785.8702208,0.883051517049,0.0223865077209,-0.0223865077209,0.00161793624755,209,5866.08707944,37.823824423,0.00150918421623,6.12782400635,0.0,8.48600843305e+12,0.00998886473894,539.722634989,5667.79741643,0.0746418296726,6.1294419426,1.64844214833e-17,29.7694398565
808,5782.83882837,0.882769141197,0.0221006649059,-0.0221006649059,0.00215198517765,209,5853.92127939,38.5578401415,0.00240341492478,6.12819085351,0.0,8.42320240148e+12,0.00998724600589,538.571018216,5656.86659344,0.0733553298028,6.13034283869,-1.34204184182e-17,29.7620112046
809,5774.15677621,0.882551106095,0.0221753322066,-0.0221753322066,0.00176357855978,209,5881.42622468,81.9112078181,0.00165967450941,6.13588640745,0.0,8.3749287659e+12,0.00994214915466,538.000550641,5085.37935037,0.057588261919,6.13764998601,-9.58170278899e-17,29.756263688
810,5780.25255172,0.882294894278,0.022445763588,-0.022445763588,0.00169507351464,209,5870.39433178,52.7911982036,0.00196581813423,6.12273990162,0.0,8.31961799774e+12,0.00996969479882,538.03135415,5353.24869034,0.0806558012462,6.12443497514,1.74065971631e-17,29.749637456
811,5778.02265391,0.882078273263,0.0224105765971,-0.0224105765971,0.00308331757366,209,5871.048864,67.1186176742,0.00322315615468,6.12444784533,0.0,8.27283349958e+12,0.00994632693573,538.225495218,5104.87828169,0.0756064605925,6.1275311629,-1.24718948619e-16,29.7439981902
812,5773.77398504,0.882067294785,0.0221681996097,-0.0221681996097,0.00585216598189,209,5855.10603822,68.1738081291,0.00530326843006,6.12686616644,0.0,8.26996766387e+12,0.00995643691034,538.017074203,5141.07597963,0.0644710733316,6.13271833242,-2.16690036462e-17,29.7436517149
813,5779.91420062,0.882068809079,0.0224826367918,-0.0224826367918,0.00441786273537,209,5867.89471917,73.7223120268,0.0044543524237,6.11520607218,0.0,8.27054145735e+12,0.00997249355467,539.033424897,5147.95637976,0.092210244178,6.11962393492,-1.43400443035e-16,29.7437210953
814,5779.690096,0.881979696022,0.0220159961423,-0.0220159961423,0.00373398969278,209,5865.63661119,57.2625838476,0.00422336770944,6.13645243348,0.0,8.2514332259e+12,0.00997663443058,538.784937144,5356.6303249,0.0541278338927,6.14018642317,3.05975340758e-19,29.7414080255
815,5789.01164093,0.88199348855,0.0222612335461,-0.0222612335461,0.00213228872933,209,5851.77150894,39.368001405,0.00234931061708,6.13736238212,0.0,8.25394295692e+12,0.00996300454815,541.289781841,5544.54629508,0.0578228279644,6.13949467085,2.71043156021e-17,29.7417121363
816,5783.97931331,0.881860569692,0.0222780290806,-0.0222780290806,0.00228389688113,209,5864.08949648,40.2203382723,0.00283976239154,6.1351596008,0.0,8.22464459836e+12,0.00996887916236,539.457064928,5607.67326028,0.0602344690499,6.13744349769,1.62515402518e-16,29.7381562017
817,5789.90860468,0.881782386891,0.0225065161974,-0.0225065161974,0.00266971106987,209,5858.34243694,39.4237152171,0.00291285610176,6.12373522431,0.0,8.20843179718e+12,0.00995582665632,540.034011666,5528.18217382,0.0813390835314,6.12640493538,-4.00572716942e-17,29.7361830098
818,5783.45383268,0.881757912781,0.0222914615051,-0.0222914615051,0.0015661360593,209,5866.36679229,68.3799274331,0.00176092755279,6.13273798619,0.0,8.20244115193e+12,0.00998885708261,539.202369999,5065.99300647,0.066182935113,6.13430412225,-7.11520156988e-17,29.7354529273
819,5783.723617,0.881674979802,0.0222319134389,-0.0222319134389,0.00181449885549,209,5876.8543023,37.3349857917,0.00200534173468,6.12568126567,0.0,8.18487892098e+12,0.00996287696654,538.358567522,5646.11677998,0.0785226908092,6.12749576453,4.42134367395e-17,29.7333095338
820,5781.23115152,0.881618320427,0.0221839617019,-0.0221839617019,0.000944804156832,209,5876.18608255,47.9624201522,0.000944355778741,6.13302624741,0.0,8.17310313377e+12,0.00996739489717,538.015800026,5394.92379773,0.0628808931695,6.13397105156,-4.92237829444e-17,29.7318697732
821,5785.35214979,0.881526183828,0.0221446432138,-0.0221446432138,0.00172101515888,209,5871.65454824,50.9774922692,0.00171352436473,6.13434365432,0.0,8.15353885716e+12,0.00998922890998,538.559330424,5429.01082169,0.0611792991913,6.13606466948,-1.50267889572e-17,29.7294731645
822,5791.87932262,0.881317693121,0.0221505106754,-0.0221505106754,0.00118294680421,209,5864.31216756,39.0188708679,0.00149329782641,6.13172567594,0.0,8.10965914111e+12,0.00996508021528,541.031826885,5607.50699152,0.070335741788,6.13290862274,-8.46956741848e-17,29.7240769537
823,5784.1956871,0.881255889724,0.0224287936503,-0.0224287936503,0.00119318988025,209,5866.68267905,76.2924049343,0.00125007820175,6.12930222069,0.0,8.09656262866e+12,0.00999661021021,539.286942438,5014.71660155,0.0738846210366,6.13049541057,-1.58937190894e-16,29.7224607207
824,5789.03371781,0.881099071702,0.022048213384,-0.022048213384,0.00143977076228,209,5876.94787441,50.4758540067,0.0015008774391,6.12963166688,0.0,8.06258778719e+12,0.00997935358862,540.326436549,5452.52809863,0.0727219426208,6.13107143764,-6.97963749529e-17,29.7182556863
825,5782.2232927,0.881034423287,0.022525163226,-0.022525163226,0.00221711160698,209,5880.80306045,76.2309166662,0.00223854858586,6.13237068167,0.0,8.04884955408e+12,0.0099627210189,538.927284338,5104.66373644,0.0665610106641,6.13458779328,-3.2905098104e-17,29.7165502846
826,5784.65418687,0.880960410866,0.0221115807854,-0.0221115807854,0.00231543882677,209,5873.00197479,68.14768231,0.00230804530132,6.12529789538,0.0,8.03272834393e+12,0.00997730258694,538.734615444,5079.37457947,0.078121105654,6.1276133342,2.55740139326e-16,29.714545355
827,5784.7264861,0.880955920725,0.0221704820134,-0.0221704820134,0.00204026253965,209,5864.39349416,66.2700268799,0.00208473759429,6.1193867323,0.0,8.03238111289e+12,0.00994916640083,538.489707765,5093.68235821,0.0894896156157,6.12142699484,6.39020999858e-17,29.7145021271
828,5785.1662316,0.880847974729,0.021684611517,-0.021684611517,0.00212396808137,209,5859.88098363,67.1915460466,0.0022945029552,6.13518608019,0.0,8.01007862087e+12,0.00997010270013,539.804084503,5077.96647038,0.0628374834489,6.13731004827,3.86251371132e-17,29.7117216923
829,5792.389433,0.880720541147,0.02227149119,-0.02227149119,0.00163402781881,209,5886.41761069,36.861518096,0.00178886329405,6.13249832502,0.0,7.98295672857e+12,0.00995759481839,539.061538021,5642.83004938,0.0686257402704,6.13413235284,-2.97476025737e-19,29.7083299761
830,5794.06097616,0.880688619633,0.0222467156025,-0.0222467156025,0.00160310446621,209,5865.30217406,48.8776002972,0.00170329133484,6.13168578258,0.0,7.97623369591e+12,0.0099886654789,540.211658038,5441.50828499,0.0702892320156,6.13328888705,-1.19870089399e-16,29.707487448
831,5784.77103826,0.880588311389,0.0222249721286,-0.0222249721286,0.00165337245004,209,5873.13666503,59.5593965266,0.00181334811825,6.12999794641,0.0,7.95561600592e+12,0.00997195560771,537.992073044,5430.33145838,0.0697656637187,6.13165131886,2.96626094235e-17,29.704899211
832,5794.51598371,0.880517030769,0.0224675717812,-0.0224675717812,0.00236552210641,209,5863.36606124,60.1832923037,0.00308826157745,6.13649085479,0.0,7.94138096989e+12,0.0099788931604,540.106297998,5089.60418107,0.0608500881901,6.13885637689,-6.66771263402e-18,29.7031083017
833,5791.16872072,0.880327162583,0.0221293546104,-0.0221293546104,0.00409880044949,209,5862.89710339,76.8075686271,0.00486960639985,6.12207447076,0.0,7.90224375203e+12,0.00998840564139,539.94948253,5078.0658515,0.0850227723888,6.12617327121,9.51498316607e-18,29.6981678543
834,5802.38495542,0.880270922013,0.0218184723392,-0.0218184723392,0.0027596576397,209,5884.36092399,35.3732265507,0.00295441788566,6.13551870452,0.0,7.89068341199e+12,0.00996973331686,541.174919351,5651.56298256,0.0624560255403,6.13827836216,5.17565788207e-17,29.6967038645
835,5798.33470828,0.880211967344,0.02191796539,-0.02191796539,0.00281988538634,209,5876.42461183,48.2290878108,0.00279456545602,6.1245343546,0.0,7.87800441858e+12,0.00996722724886,540.190541363,5389.44392784,0.0807850902314,6.12735423999,-1.00593642932e-16,29.6950957414
836,5802.11541826,0.880096763145,0.0223189913834,-0.0223189913834,0.00318080605781,209,5870.89384188,33.2835336221,0.00301665383147,6.12430480334,0.0,7.8538102063e+12,0.00995128583219,541.434241046,5620.95924448,0.084828268281,6.1274856094,2.91866477823e-17,29.6920199066
837,5803.81831579,0.879854877017,0.0222495191598,-0.0222495191598,0.00123465493867,209,5879.92970056,37.213450703,0.00127191389849,6.13158653853,0.0,7.80439289371e+12,0.00996795934491,541.703182374,5664.84111688,0.0735960219061,6.13282119347,8.02760303739e-17,29.6857078826
838,5801.81563249,0.879847424534,0.0220242070375,-0.0220242070375,0.00171654030538,209,5874.7003386,40.90786447,0.00171481354429,6.13057593567,0.0,7.80311499508e+12,0.00995847599467,541.425854951,5609.37787452,0.0752444341178,6.13229247597,-3.84891480728e-17,29.6855441282
839,5802.08319109,0.879807518493,0.0219989010275,-0.0219989010275,0.00167597804965,209,5889.85636873,45.5937029378,0.00162857326099,6.13332760503,0.0,7.79429394905e+12,0.00996636997346,540.850011139,5445.32273572,0.0702418084911,6.13500358308,4.17635091847e-17,29.6844130369
840,5799.60511956,0.879905021376,0.0221456653088,-0.0221456653088,0.00204287661162,209,5877.46748594,40.8802979112,0.00237885430802,6.13426616747,0.0,7.81426998938e+12,0.00996827742653,540.024385259,5432.36886887,0.0662757338875,6.13630904408,-8.81463960833e-17,29.686972664
841,5802.70705557,0.87975509755,0.0223945875411,-0.0223945875411,0.00254217729829,209,5875.43002321,44.1998217688,0.0026925246973,6.11746642001,0.0,7.78346566879e+12,0.00997555419606,541.573305625,5501.52831515,0.0954411477649,6.12000859731,-1.17235301743e-16,29.6830228136
842,5801.00197136,0.879643181288,0.02224722198,-0.02224722198,0.00140251532612,209,5874.8196744,59.2042863925,0.00130211440671,6.12771839114,0.0,7.76126864755e+12,0.00997645199986,540.228843399,5107.42406434,0.0815280373702,6.12912090646,-1.37540165328e-16,29.6801669223
843,5806.84135681,0.879708218009,0.0217912908475,-0.0217912908475,0.0014169822153,209,5891.34899032,37.0470580879,0.00145362267419,6.13581883766,0.0,7.77451853269e+12,0.00999903029775,541.943492636,5667.9677417,0.0668142899485,6.13723581987,2.67983402614e-17,29.681872647
844,5805.42996851,0.879546704973,0.0219459416784,-0.0219459416784,0.00207289237971,209,5879.90846365,36.2995157091,0.00210415706324,6.12978511608,0.0,7.74161603101e+12,0.00997348395276,541.274154884,5606.08357802,0.0765348936515,6.13185800846,7.85804170272e-17,29.6776315713
845,5799.4530647,0.879566262317,0.0222536101682,-0.0222536101682,0.00170427202155,209,5869.9348992,66.2418350375,0.00191415887609,6.12995833231,0.0,7.74544554148e+12,0.00995163748299,540.986461262,5021.13691013,0.0765558391899,6.13166260433,1.02756718605e-16,29.6781261145
846,5801.88124893,0.879555200109,0.0221608183053,-0.0221608183053,0.0032892863553,209,5876.29796688,39.5904013369,0.00338777832368,6.13706741044,0.0,7.74356021671e+12,0.00999944359787,541.40198628,5651.99672243,0.0584320142263,6.14035669679,1.59617136095e-17,29.6778826741
